"date","total_count","lineage_count","lineage","prevalence","prevalence_rolling","term"
"2020-05-01",4,1,"b.1.1",0.25,0.0833333333333333,NA
"2020-05-01",0,0,"b.1.1.7",0,0,"Alpha"
"2020-05-01",0,0,"other",0,0,NA
"2020-05-02",1,1,"b.1",1,0.923076923076923,NA
"2020-05-02",0,0,"b.1.1",0,0.0769230769230769,NA
"2020-05-02",0,0,"b.1.1.7",0,0,"Alpha"
"2020-05-02",0,0,"other",0,0,NA
"2020-05-03",1,1,"b.1",1,0.928571428571429,NA
"2020-05-03",0,0,"b.1.1",0,0.0714285714285714,NA
"2020-05-03",0,0,"b.1.1.7",0,0,"Alpha"
"2020-05-03",0,0,"other",0,0,NA
"2020-05-04",2,2,"b.1",1,0.928571428571429,NA
"2020-05-04",0,0,"b.1.1",0,0.0714285714285714,NA
"2020-05-04",0,0,"b.1.1.7",0,0,"Alpha"
"2020-05-04",0,0,"other",0,0,NA
"2020-05-05",6,6,"b.1",1,0.944444444444444,NA
"2020-05-05",0,0,"b.1.1",0,0.0555555555555556,NA
"2020-05-05",0,0,"b.1.1.7",0,0,"Alpha"
"2020-05-05",0,0,"other",0,0,NA
"2020-05-06",1,1,"b.1",1,0.9375,NA
"2020-05-06",0,0,"b.1.1",0,0.0625,NA
"2020-05-06",0,0,"b.1.1.7",0,0,"Alpha"
"2020-05-06",0,0,"other",0,0,NA
"2020-05-07",3,3,"b.1",1,0.944444444444444,NA
"2020-05-07",0,0,"b.1.1",0,0.0555555555555556,NA
"2020-05-07",0,0,"b.1.1.7",0,0,"Alpha"
"2020-05-07",0,0,"other",0,0,NA
"2020-05-08",1,1,"b.1",1,1,NA
"2020-05-08",0,0,"b.1.1",0,0,NA
"2020-05-08",0,0,"b.1.1.7",0,0,"Alpha"
"2020-05-08",0,0,"other",0,0,NA
"2020-05-09",2,2,"b.1",1,1,NA
"2020-05-09",0,0,"b.1.1",0,0,NA
"2020-05-09",0,0,"b.1.1.7",0,0,"Alpha"
"2020-05-09",0,0,"other",0,0,NA
"2020-05-10",1,1,"b.1",1,1,NA
"2020-05-10",0,0,"b.1.1",0,0,NA
"2020-05-10",0,0,"b.1.1.7",0,0,"Alpha"
"2020-05-10",0,0,"other",0,0,NA
"2020-05-11",2,2,"b.1",1,1,NA
"2020-05-11",0,0,"b.1.1",0,0,NA
"2020-05-11",0,0,"b.1.1.7",0,0,"Alpha"
"2020-05-11",0,0,"other",0,0,NA
"2020-05-12",1,1,"b.1",1,1,NA
"2020-05-12",0,0,"b.1.1",0,0,NA
"2020-05-12",0,0,"b.1.1.7",0,0,"Alpha"
"2020-05-12",0,0,"other",0,0,NA
"2020-05-13",1,1,"b.1",1,1,NA
"2020-05-13",0,0,"b.1.1",0,0,NA
"2020-05-13",0,0,"b.1.1.7",0,0,"Alpha"
"2020-05-13",0,0,"other",0,0,NA
"2020-05-14",3,3,"b.1",1,1,NA
"2020-05-14",0,0,"b.1.1",0,0,NA
"2020-05-14",0,0,"b.1.1.7",0,0,"Alpha"
"2020-05-14",0,0,"other",0,0,NA
"2020-05-15",0,0,"b.1",0,1,NA
"2020-05-15",0,0,"b.1.1",0,0,NA
"2020-05-15",0,0,"b.1.1.7",0,0,"Alpha"
"2020-05-15",0,0,"other",0,0,NA
"2020-05-16",0,0,"b.1",0,1,NA
"2020-05-16",0,0,"b.1.1",0,0,NA
"2020-05-16",0,0,"b.1.1.7",0,0,"Alpha"
"2020-05-16",0,0,"other",0,0,NA
"2020-05-17",0,0,"b.1",0,1,NA
"2020-05-17",0,0,"b.1.1",0,0,NA
"2020-05-17",0,0,"b.1.1.7",0,0,"Alpha"
"2020-05-17",0,0,"other",0,0,NA
"2020-05-18",0,0,"b.1",0,1,NA
"2020-05-18",0,0,"b.1.1",0,0,NA
"2020-05-18",0,0,"b.1.1.7",0,0,"Alpha"
"2020-05-18",0,0,"other",0,0,NA
"2020-05-19",0,0,"b.1",0,1,NA
"2020-05-19",0,0,"b.1.1",0,0,NA
"2020-05-19",0,0,"b.1.1.7",0,0,"Alpha"
"2020-05-19",0,0,"other",0,0,NA
"2020-05-20",0,0,"b.1",0,1,NA
"2020-05-20",0,0,"b.1.1",0,0,NA
"2020-05-20",0,0,"b.1.1.7",0,0,"Alpha"
"2020-05-20",0,0,"other",0,0,NA
"2020-05-21",0,0,"b.1",0,0,NA
"2020-05-21",0,0,"b.1.1",0,0,NA
"2020-05-21",0,0,"b.1.1.7",0,0,"Alpha"
"2020-05-21",0,0,"other",0,0,NA
"2020-05-22",2,2,"b.1",1,1,NA
"2020-05-22",0,0,"b.1.1",0,0,NA
"2020-05-22",0,0,"b.1.1.7",0,0,"Alpha"
"2020-05-22",0,0,"other",0,0,NA
"2020-05-23",0,0,"b.1",0,1,NA
"2020-05-23",0,0,"b.1.1",0,0,NA
"2020-05-23",0,0,"b.1.1.7",0,0,"Alpha"
"2020-05-23",0,0,"other",0,0,NA
"2020-05-24",0,0,"b.1",0,1,NA
"2020-05-24",0,0,"b.1.1",0,0,NA
"2020-05-24",0,0,"b.1.1.7",0,0,"Alpha"
"2020-05-24",0,0,"other",0,0,NA
"2020-05-25",0,0,"b.1",0,1,NA
"2020-05-25",0,0,"b.1.1",0,0,NA
"2020-05-25",0,0,"b.1.1.7",0,0,"Alpha"
"2020-05-25",0,0,"other",0,0,NA
"2020-05-26",0,0,"b.1",0,0.666666666666667,NA
"2020-05-26",1,1,"b.1.1",1,0.333333333333333,NA
"2020-05-26",0,0,"b.1.1.7",0,0,"Alpha"
"2020-05-26",0,0,"other",0,0,NA
"2020-05-27",0,0,"b.1",0,0.5,NA
"2020-05-27",0,0,"b.1.1",0,0.25,NA
"2020-05-27",0,0,"b.1.1.7",0,0,"Alpha"
"2020-05-27",1,1,"other",1,0.25,NA
"2020-05-28",2,1,"b.1",0.5,0.5,NA
"2020-05-28",0,0,"b.1.1",0,0.166666666666667,NA
"2020-05-28",0,0,"b.1.1.7",0,0,"Alpha"
"2020-05-28",2,1,"other",0.5,0.333333333333333,NA
"2020-05-29",0,0,"b.1",0,0.25,NA
"2020-05-29",0,0,"b.1.1",0,0.25,NA
"2020-05-29",0,0,"b.1.1.7",0,0,"Alpha"
"2020-05-29",0,0,"other",0,0.5,NA
"2020-05-30",0,0,"b.1",0,0.25,NA
"2020-05-30",0,0,"b.1.1",0,0.25,NA
"2020-05-30",0,0,"b.1.1.7",0,0,"Alpha"
"2020-05-30",0,0,"other",0,0.5,NA
"2020-05-31",0,0,"b.1",0,0.25,NA
"2020-05-31",0,0,"b.1.1",0,0.25,NA
"2020-05-31",0,0,"b.1.1.7",0,0,"Alpha"
"2020-05-31",0,0,"other",0,0.5,NA
"2020-06-01",0,0,"b.1",0,0.25,NA
"2020-06-01",0,0,"b.1.1",0,0.25,NA
"2020-06-01",0,0,"b.1.1.7",0,0,"Alpha"
"2020-06-01",0,0,"other",0,0.5,NA
"2020-06-02",0,0,"b.1",0,0.333333333333333,NA
"2020-06-02",0,0,"b.1.1",0,0,NA
"2020-06-02",0,0,"b.1.1.7",0,0,"Alpha"
"2020-06-02",0,0,"other",0,0.666666666666667,NA
"2020-06-03",0,0,"b.1",0,0.333333333333333,NA
"2020-06-03",0,0,"b.1.1",0,0,NA
"2020-06-03",0,0,"b.1.1.7",0,0,"Alpha"
"2020-06-03",1,1,"other",1,0.666666666666667,NA
"2020-06-04",0,0,"b.1",0,0,NA
"2020-06-04",0,0,"b.1.1",0,0,NA
"2020-06-04",0,0,"b.1.1.7",0,0,"Alpha"
"2020-06-04",0,0,"other",0,1,NA
"2020-06-05",0,0,"b.1",0,0,NA
"2020-06-05",0,0,"b.1.1",0,0,NA
"2020-06-05",0,0,"b.1.1.7",0,0,"Alpha"
"2020-06-05",0,0,"other",0,1,NA
"2020-06-06",0,0,"b.1",0,0,NA
"2020-06-06",0,0,"b.1.1",0,0,NA
"2020-06-06",0,0,"b.1.1.7",0,0,"Alpha"
"2020-06-06",0,0,"other",0,1,NA
"2020-06-07",0,0,"b.1",0,0,NA
"2020-06-07",0,0,"b.1.1",0,0,NA
"2020-06-07",0,0,"b.1.1.7",0,0,"Alpha"
"2020-06-07",0,0,"other",0,1,NA
"2020-06-08",0,0,"b.1",0,0,NA
"2020-06-08",0,0,"b.1.1",0,0,NA
"2020-06-08",0,0,"b.1.1.7",0,0,"Alpha"
"2020-06-08",1,1,"other",1,1,NA
"2020-06-09",0,0,"b.1",0,0,NA
"2020-06-09",0,0,"b.1.1",0,0,NA
"2020-06-09",0,0,"b.1.1.7",0,0,"Alpha"
"2020-06-09",0,0,"other",0,1,NA
"2020-06-10",0,0,"b.1",0,0,NA
"2020-06-10",0,0,"b.1.1",0,0,NA
"2020-06-10",0,0,"b.1.1.7",0,0,"Alpha"
"2020-06-10",0,0,"other",0,1,NA
"2020-06-11",0,0,"b.1",0,0,NA
